Age,LDTAcc,RT,AttentionCheck,AgeOfMachine,TrialN,ProbeType,ProbePosition,SubjectType,SubjectFreq,SubjectLength,Browser,ProbeFrequency,ProbeCosine,ProbeWord,HasCheck,StimType,StimID,ReadingTime,Condition,OS,fullSentence,TimeTaken,Participant
34,1,1196,0,6,23,UNREL,AFTER-VP,DNP,4.042783642,7,Safari,3.489874614,0.091146301,TORSO,0,experimental,9,1804,DNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, the builder certainly should have filed the report, reports The BBC.",18.616666666666667,134
34,1,937,0,6,24,UNREL,AFTER-V,DNP,3.484128918,6,Safari,3.75194906,0.044440644,GRAPE,0,experimental,15,1205,DNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, the jockey obviously should have abandoned the practice, suggests The BBC.",18.616666666666667,134
34,1,909,0,6,25,REL,AFTER-VP,DNP,4.141850119,8,Safari,5.267842197,0.612401491,SHARE,0,experimental,7,1815,DNP-REL-AFTER-VP,MacIntel,"Given the change in the law, the investor definitely should have updated the protocol, reports The Telegraph.",18.616666666666667,134
34,1,1375,0,6,26,NONCE,AFTER-V,DNP,3.949644483,9,Safari,NA,NA,GLOMP,0,experimental,41,936,DNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, the conductor clearly should have avoided the behaviour, mentions The Independent.",18.616666666666667,134
34,1,1527,0,6,27,UNREL,AFTER-V,QNP,3.734240866,10,Safari,3.567262547,0.101478916,STUNT,0,experimental,4,1186,QNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, every accountant clearly should have disclosed the information, reports The Times.",18.616666666666667,134
34,1,1074,1,6,28,NONCE,AFTER-V,DNP,3.827345184,7,Safari,NA,NA,NIRCH,1,experimental,53,1234,DNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, the dentist certainly should have asked the question, says The Independent.",18.616666666666667,134
34,1,1024,0,6,29,UNREL,AFTER-VP,QNP,3.651952199,6,Safari,4.189781038,0.169582503,TRIBE,0,experimental,22,1734,QNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, every barber clearly should have heeded the advice, suggests The Times.",18.616666666666667,134
34,1,1048,0,6,31,UNREL,AFTER-V,DNP,3.784228166,8,Safari,4.091225612,0.144013775,PEARL,0,experimental,39,1405,DNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, the mechanic certainly should have destroyed the data, mentions The BBC.",18.616666666666667,134
34,1,903,0,6,32,UNREL,AFTER-V,QNP,3.087558969,8,Safari,3.929769388,0.095724535,SHARK,0,experimental,16,786,QNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, every motorist certainly should have received the letter, suggests The Times.",18.616666666666667,134
34,1,946,0,6,38,NONCE,AFTER-V,QNP,5.005747312,9,Safari,NA,NA,GLARM,0,experimental,18,794,QNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, every executive clearly should have paid the fine, suggests The Guardian.",18.616666666666667,134
34,1,1008.9999999999999,0,6,42,REL,AFTER-VP,QNP,4.271877839,7,Safari,5.33947384,0.149010967,MARCH,0,experimental,44,2160,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every soldier obviously should have raised the concern, mentions The Sun.",18.616666666666667,134
34,1,864,0,6,43,REL,AFTER-V,QNP,3.672348826,8,Safari,4.316053735,0.419525812,LAUGH,0,experimental,50,1119,QNP-REL-AFTER-V,MacIntel,"Given the change in the law, every comedian obviously should have considered the damage, says The Sun.",18.616666666666667,134
34,1,1298,0,6,44,NONCE,AFTER-VP,QNP,4.460251055,8,Safari,NA,NA,SMIME,0,experimental,12,1936,QNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, every employer clearly should have borne the brunt, reports The Guardian.",18.616666666666667,134
34,1,1122,1,6,47,NONCE,AFTER-V,QNP,3.927682114,9,Safari,NA,NA,PLOBS,1,experimental,6,1130,QNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, every performer obviously should have signed the petition, reports The Guardian.",18.616666666666667,134
34,1,1155,0,6,49,UNREL,AFTER-V,DNP,4.257983625,9,Safari,3.681235784,0.023932131,NYLON,0,experimental,51,1353,DNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, the architect definitely should have extended the deadline, says The BBC.",18.616666666666667,134
34,1,938,1,6,55,UNREL,AFTER-V,DNP,4.064504628,7,Safari,4.254807488,0.128075313,ALIEN,1,experimental,27,856,DNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, the cleaner clearly should have discarded the item, claims The BBC.",18.616666666666667,134
34,1,1093,0,6,56,REL,AFTER-VP,QNP,4.438372257,6,Safari,5.048236364,0.43050393,VOICE,0,experimental,56,1115,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every singer clearly should have sued the organiser, says The Sun.",18.616666666666667,134
34,1,1038,0,6,57,REL,AFTER-VP,DNP,3.001120593,6,Safari,4.68106214,0.276487326,FRUIT,0,experimental,43,1721,DNP-REL-AFTER-VP,MacIntel,"Given the change in the law, the grocer certainly should have vetoed the proposal, mentions The Telegraph.",18.616666666666667,134
34,1,993,1,6,63,UNREL,AFTER-VP,DNP,3.541556206,8,Safari,3.655557686,0.069841755,DISCO,1,experimental,45,2162,DNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, the gardener clearly should have verified the claim, mentions The BBC.",18.616666666666667,134
34,1,1179,1,6,65,REL,AFTER-V,QNP,3.331052745,7,Safari,4.789408745,0.686182952,BIRTH,1,experimental,14,997,QNP-REL-AFTER-V,MacIntel,"Given the change in the law, every midwife clearly should have taken the initiative, suggests The Sun.",18.616666666666667,134
34,1,958,0,6,66,REL,AFTER-VP,DNP,4.216284055,12,Safari,5.236261817,0.645265134,IMAGE,0,experimental,31,1173,DNP-REL-AFTER-VP,MacIntel,"Given the change in the law, the photographer clearly should have cancelled the subscription, claims The Telegraph.",18.616666666666667,134
34,1,960,1,6,67,REL,AFTER-VP,QNP,4.166816978,8,Safari,5.000544983,0.399338922,PEACE,1,experimental,20,1965,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every activist certainly should have claimed the compensation, suggests The Sun.",18.616666666666667,134
34,1,1549,0,6,70,NONCE,AFTER-V,DNP,2.935126552,6,Safari,NA,NA,DROWL,0,experimental,29,692,DNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, the funder obviously should have released the document, claims The Independent.",18.616666666666667,134
34,1,1022.9999999999999,1,6,72,NONCE,AFTER-VP,DNP,2.794650654,7,Safari,NA,NA,DOOPS,1,experimental,23,2328,DNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, the trucker obviously should have notified the firm, suggests The Independent.",18.616666666666667,134
34,1,999,0,6,73,REL,AFTER-V,QNP,4.104575844,10,Safari,5.35027968,0.643797235,PARTY,0,experimental,2,1155,QNP-REL-AFTER-V,MacIntel,"Given the change in the law, every politician obviously should have upheld the change, reports The Sun.",18.616666666666667,134
34,1,964,1,6,74,REL,AFTER-V,DNP,4.054597373,7,Safari,4.235952941,0.245669374,KNIFE,1,experimental,1,1327,DNP-REL-AFTER-V,MacIntel,"Given the change in the law, the surgeon certainly should have undertaken the training, reports The Telegraph.",18.616666666666667,134
34,1,985,0,6,76,NONCE,AFTER-VP,DNP,3.563555912,8,Safari,NA,NA,NERNS,0,experimental,59,2017,DNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, the commuter definitely should have reported the matter, says The Independent.",18.616666666666667,134
34,1,940,0,6,78,UNREL,AFTER-V,QNP,3.571960851,11,Safari,4.74479794,0.069182129,INDEX,0,experimental,28,899,QNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, every broadcaster definitely should have rectified the situation, claims The Times.",18.616666666666667,134
34,1,1002,0,6,79,REL,AFTER-VP,QNP,4.189108375,6,Safari,5.35321928,0.284884024,FIELD,0,experimental,32,1570,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every farmer definitely should have condemned the behaviour, claims The Sun.",18.616666666666667,134
34,1,1702,0,6,81,UNREL,AFTER-VP,QNP,3.681799882,10,Safari,4.022054607,-3.5711e-5,TRUNK,0,experimental,46,1328,QNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, every footballer definitely should have told the truth, mentions The Times.",18.616666666666667,134
34,1,1282,0,6,83,NONCE,AFTER-V,QNP,5.617442386,7,Safari,NA,NA,STRUG,0,experimental,42,1358,QNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, every company definitely should have announced the appointment, mentions The Guardian.",18.616666666666667,134
34,1,1075,0,6,85,REL,AFTER-V,DNP,3.96226586,7,Safari,4.351910561,0.674954706,MEDAL,0,experimental,25,1165,DNP-REL-AFTER-V,MacIntel,"Given the change in the law, the athlete obviously should have declared the affiliation, claims The Telegraph.",18.616666666666667,134
34,1,802,1,6,88,UNREL,AFTER-VP,DNP,2.459390987,7,Safari,4.142626275,0.34483263,TIGER,1,experimental,57,1161,DNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, the milkman certainly should have involved the union, says The BBC.",18.616666666666667,134
34,1,1379,0,6,93,NONCE,AFTER-V,DNP,3.590390365,7,Safari,NA,NA,NULSE,0,experimental,17,619,DNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, the butcher definitely should have retained the receipt, suggests The Independent.",18.616666666666667,134
34,1,1771,1,6,94,NONCE,AFTER-VP,QNP,2.442833304,8,Safari,NA,NA,CLEAP,1,experimental,60,1088,QNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, every hotelier clearly should have made the transition, says The Guardian.",18.616666666666667,134
34,1,928,0,6,96,NONCE,AFTER-VP,DNP,3.583221526,11,Safari,NA,NA,GELKS,0,experimental,35,1112,DNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, the commentator clearly should have condoned the sanction, claims The Independent.",18.616666666666667,134
34,1,873,0,6,104,REL,AFTER-VP,QNP,3.603458685,5,Safari,4.976780877,0.546862958,FIGHT,0,experimental,8,1178,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every boxer clearly should have informed the association, reports The Sun.",18.616666666666667,134
34,1,809,1,6,105,UNREL,AFTER-VP,DNP,4.528661332,8,Safari,3.821678729,0.096814912,CURRY,1,experimental,33,1119,DNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, the engineer obviously should have forseen the issue, claims The BBC.",18.616666666666667,134
34,1,934,1,6,108,UNREL,AFTER-V,QNP,3.296803811,9,Safari,3.689125491,0.137191468,BASIL,1,experimental,40,1036,QNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, every informant obviously should have examined the contract, mentions The Times.",18.616666666666667,134
34,1,803,0,6,109,REL,AFTER-V,QNP,3.485497116,5,Safari,4.909946679,0.387246038,FAITH,0,experimental,26,771,QNP-REL-AFTER-V,MacIntel,"Given the change in the law, every vicar certainly should have obeyed the decision, claims The Sun.",18.616666666666667,134
34,1,1241,1,6,114,UNREL,AFTER-VP,QNP,5.075778593,7,Safari,3.413519289,0.055355864,STUMP,1,experimental,10,2047.0000000000002,QNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, every manager obviously should have refuted the rise, reports The Times.",18.616666666666667,134
34,1,1194,0,6,115,NONCE,AFTER-V,QNP,4.33783738,9,Safari,NA,NA,GRULT,0,experimental,30,1045,QNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, every publisher certainly should have defined the term, claims The Guardian.",18.616666666666667,134
34,1,886,0,6,118,UNREL,AFTER-VP,DNP,3.407217937,7,Safari,4.075985546,0.086324713,SALAD,0,experimental,21,1422,DNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, the plumber definitely should have renewed the insurance, suggests The BBC.",18.616666666666667,134
34,1,948,1,6,120,NONCE,AFTER-VP,QNP,3.147773871,9,Safari,NA,NA,BLEPH,1,experimental,36,1310,QNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, every paramedic definitely should have joined the protest, claims The Guardian.",18.616666666666667,134
22,1,908.8000000000001,0,1,3,NONCE,AFTER-VP,DNP,3.651952199,6,Chrome,NA,NA,VECTS,0,experimental,22,2433.9,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the barber clearly should have heeded the advice, suggests The Times.",21.866666666666667,135
22,1,695.4,0,1,4,NONCE,AFTER-V,QNP,2.935126552,6,Chrome,NA,NA,DROWL,0,experimental,29,1699.8999999999999,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every funder obviously should have released the document, claims The Independent.",21.866666666666667,135
22,1,582.2,0,1,7,REL,AFTER-V,DNP,4.460251055,8,Chrome,5.302678942,0.365606156,STAFF,0,experimental,12,1550.3,DNP-REL-AFTER-V,Win32,"Given the change in the law, the employer clearly should have borne the brunt, reports The Guardian.",21.866666666666667,135
22,1,646.8000000000001,0,1,8,UNREL,AFTER-VP,QNP,4.042783642,7,Chrome,3.489874614,0.091146301,TORSO,0,experimental,9,2417.3,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every builder certainly should have filed the report, reports The BBC.",21.866666666666667,135
22,1,612.8,0,1,11,UNREL,AFTER-V,QNP,3.484128918,6,Chrome,3.75194906,0.044440644,GRAPE,0,experimental,15,1517,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every jockey obviously should have abandoned the practice, suggests The BBC.",21.866666666666667,135
22,1,553.1,0,1,13,UNREL,AFTER-V,DNP,3.485497116,5,Chrome,4.06414926,0.039538417,PASTE,0,experimental,26,1419.1000000000001,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the vicar certainly should have obeyed the decision, claims The Sun.",21.866666666666667,135
22,1,556.3000000000001,1,1,15,UNREL,AFTER-V,DNP,3.331052745,7,Chrome,3.399301254,0.067550257,BRUTE,1,experimental,14,1433.8,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the midwife clearly should have taken the initiative, suggests The Sun.",21.866666666666667,135
22,1,578.2,0,1,18,UNREL,AFTER-V,QNP,5.294762043,8,Chrome,3.192247125,0.029311037,MELON,0,experimental,3,1550.3,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every director definitely should have reconsidered the offer, reports The BBC.",21.866666666666667,135
22,1,793.3,0,1,19,REL,AFTER-VP,QNP,3.001120593,6,Chrome,4.68106214,0.276487326,FRUIT,0,experimental,43,2133.5,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every grocer certainly should have vetoed the proposal, mentions The Telegraph.",21.866666666666667,135
22,1,686.1,1,1,20,UNREL,AFTER-VP,DNP,4.166816978,8,Chrome,3.894766559,0.003929906,YEAST,1,experimental,20,2350.1,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the activist certainly should have claimed the compensation, suggests The Sun.",21.866666666666667,135
22,1,658.1,0,1,22,REL,AFTER-VP,QNP,3.496627781,10,Chrome,4.931775687,0.385224937,BRAND,0,experimental,19,1883.6,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every advertiser obviously should have accepted the blame, suggests The Telegraph.",21.866666666666667,135
22,1,639.5999999999999,1,1,23,REL,AFTER-V,QNP,4.054597373,7,Chrome,4.235952941,0.245669374,KNIFE,1,experimental,1,1483.5,QNP-REL-AFTER-V,Win32,"Given the change in the law, every surgeon certainly should have undertaken the training, reports The Telegraph.",21.866666666666667,135
22,1,572.9,0,1,26,UNREL,AFTER-VP,QNP,3.407217937,7,Chrome,4.075985546,0.086324713,SALAD,0,experimental,21,2067,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every plumber definitely should have renewed the insurance, suggests The BBC.",21.866666666666667,135
22,1,766.5999999999999,0,1,27,UNREL,AFTER-V,QNP,4.257983625,9,Chrome,3.681235784,0.023932131,NYLON,0,experimental,51,1383.1,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every architect definitely should have extended the deadline, says The BBC.",21.866666666666667,135
22,1,668.5,0,1,30,REL,AFTER-V,QNP,3.499480888,9,Chrome,4.520684432,0.262233394,VIRUS,0,experimental,37,1399.8999999999999,QNP-REL-AFTER-V,Win32,"Given the change in the law, every biologist clearly should have replaced the equipment, mentions The Telegraph.",21.866666666666667,135
22,1,643.5,0,1,31,NONCE,AFTER-VP,DNP,2.761427779,7,Chrome,NA,NA,GENCE,0,experimental,34,2019.1,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the caterer certainly should have amended the wording, claims The Times.",21.866666666666667,135
22,1,577.4,0,1,32,REL,AFTER-VP,DNP,2.954817735,7,Chrome,4.107372874,0.44493658,STAMP,0,experimental,54,1968.5,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the postman obviously should have consulted the website, says The Guardian.",21.866666666666667,135
22,1,693.3000000000001,1,1,34,NONCE,AFTER-V,QNP,3.827345184,7,Chrome,NA,NA,NIRCH,1,experimental,53,1219.2,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every dentist certainly should have asked the question, says The Independent.",21.866666666666667,135
22,1,1041.1,1,1,35,REL,AFTER-V,DNP,4.223689768,7,Chrome,4.176312386,0.141363369,GRAPH,1,experimental,48,1516.3,DNP-REL-AFTER-V,Win32,"Given the change in the law, the analyst obviously should have acknowledged the failing, mentions The Guardian.",21.866666666666667,135
22,1,564.6999999999999,1,1,37,REL,AFTER-VP,DNP,3.927682114,9,Chrome,5.108336861,0.581022535,STAGE,1,experimental,6,1883.3,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the performer obviously should have signed the petition, reports The Guardian.",21.866666666666667,135
22,1,816.3000000000001,0,1,39,UNREL,AFTER-VP,DNP,3.603458685,5,Chrome,3.789496554,0.02763056,SEWER,0,experimental,8,1967.8,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the boxer clearly should have informed the association, reports The Sun.",21.866666666666667,135
22,1,661.4,0,1,43,UNREL,AFTER-V,DNP,3.672348826,8,Chrome,4.467858603,0.037918829,FLUID,0,experimental,50,1168.5,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the comedian obviously should have considered the damage, says The Sun.",21.866666666666667,135
22,1,547.3,0,1,44,REL,AFTER-V,QNP,3.96226586,7,Chrome,4.351910561,0.674954706,MEDAL,0,experimental,25,1316.5,QNP-REL-AFTER-V,Win32,"Given the change in the law, every athlete obviously should have declared the affiliation, claims The Telegraph.",21.866666666666667,135
22,1,546,0,1,45,REL,AFTER-V,QNP,4.870998895,7,Chrome,5.343083165,0.359033021,CLASS,0,experimental,13,1251.3000000000002,QNP-REL-AFTER-V,Win32,"Given the change in the law, every teacher definitely should have rejected the deal, suggests The Telegraph.",21.866666666666667,135
22,1,566.3000000000001,0,1,48,UNREL,AFTER-VP,DNP,4.438372257,6,Chrome,3.939753275,0.081929196,FROST,0,experimental,56,1867.3999999999999,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the singer clearly should have sued the organiser, says The Sun.",21.866666666666667,135
22,1,749.9,0,1,49,NONCE,AFTER-VP,QNP,3.583221526,11,Chrome,NA,NA,GELKS,0,experimental,35,1901.8999999999999,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every commentator clearly should have condoned the sanction, claims The Independent.",21.866666666666667,135
22,1,502.70000000000005,0,1,51,REL,AFTER-V,QNP,3.659160937,8,Chrome,4.730948829,0.402394073,GRADE,0,experimental,49,1152.8,QNP-REL-AFTER-V,Win32,"Given the change in the law, every examiner certainly should have enforced the rule, says The Telegraph.",21.866666666666667,135
22,1,492.4,0,1,52,UNREL,AFTER-V,QNP,3.784228166,8,Chrome,4.091225612,0.144013775,PEARL,0,experimental,39,1217,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every mechanic certainly should have destroyed the data, mentions The BBC.",21.866666666666667,135
22,1,717.3000000000001,0,1,53,NONCE,AFTER-VP,DNP,4.510372539,8,Chrome,NA,NA,GLAFT,0,experimental,58,1717.3,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the producer obviously should have addressed the inequality, says The Times.",21.866666666666667,135
22,1,644.4,1,1,56,UNREL,AFTER-VP,QNP,4.528661332,8,Chrome,3.821678729,0.096814912,CURRY,1,experimental,33,1650.9,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every engineer obviously should have forseen the issue, claims The BBC.",21.866666666666667,135
22,1,572.9,0,1,57,NONCE,AFTER-VP,DNP,3.681799882,10,Chrome,NA,NA,GNISP,0,experimental,46,1735.3,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the footballer definitely should have told the truth, mentions The Times.",21.866666666666667,135
22,1,534.1,1,1,59,REL,AFTER-V,DNP,2.442833304,8,Chrome,4.677271228,0.469866532,GUEST,1,experimental,60,1150.3000000000002,DNP-REL-AFTER-V,Win32,"Given the change in the law, the hotelier clearly should have made the transition, says The Guardian.",21.866666666666667,135
22,1,772.5,1,1,60,UNREL,AFTER-VP,QNP,2.459390987,7,Chrome,4.142626275,0.34483263,TIGER,1,experimental,57,1601.6,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every milkman certainly should have involved the union, says The BBC.",21.866666666666667,135
22,1,527.3,1,1,63,UNREL,AFTER-V,QNP,4.064504628,7,Chrome,4.254807488,0.128075313,ALIEN,1,experimental,27,1116.9,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every cleaner clearly should have discarded the item, claims The BBC.",21.866666666666667,135
22,1,657.3,1,1,64,NONCE,AFTER-VP,DNP,5.075778593,7,Chrome,NA,NA,TIRTH,1,experimental,10,1701,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the manager obviously should have refuted the rise, reports The Times.",21.866666666666667,135
22,1,493.09999999999997,0,1,67,NONCE,AFTER-V,DNP,3.296803811,9,Chrome,NA,NA,WRUNK,1,experimental,40,1250,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the informant obviously should have examined the contract, mentions The Times.",21.866666666666667,135
22,1,534.1,0,1,68,UNREL,AFTER-VP,DNP,4.189108375,6,Chrome,3.64832932,0.138065285,JELLY,0,experimental,32,1635.3,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the farmer definitely should have condemned the behaviour, claims The Sun.",21.866666666666667,135
22,1,592.7,0,1,70,NONCE,AFTER-VP,QNP,3.563555912,8,Chrome,NA,NA,NERNS,0,experimental,59,1768.3999999999999,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every commuter definitely should have reported the matter, says The Independent.",21.866666666666667,135
22,1,636,0,1,71,REL,AFTER-VP,QNP,4.141850119,8,Chrome,5.267842197,0.612401491,SHARE,0,experimental,7,1883.6,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every investor definitely should have updated the protocol, reports The Telegraph.",21.866666666666667,135
22,1,667.6999999999999,0,1,73,NONCE,AFTER-V,DNP,3.734240866,10,Chrome,NA,NA,SPIFT,0,experimental,4,1069.1,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the accountant clearly should have disclosed the information, reports The Times.",21.866666666666667,135
22,1,540.9000000000001,1,1,80,REL,AFTER-V,DNP,3.147773871,9,Chrome,5.105996143,0.229315858,BLOOD,1,experimental,36,1116.8,DNP-REL-AFTER-V,Win32,"Given the change in the law, the paramedic definitely should have joined the protest, claims The Guardian.",21.866666666666667,135
22,1,765,0,1,85,NONCE,AFTER-V,DNP,3.571960851,11,Chrome,NA,NA,SWILK,0,experimental,28,967,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the broadcaster definitely should have rectified the situation, claims The Times.",21.866666666666667,135
22,1,579.8,0,1,86,NONCE,AFTER-VP,QNP,3.223196377,7,Chrome,NA,NA,YULBS,0,experimental,47,1750.5,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every stylist certainly should have read the guidance, mentions The Independent.",21.866666666666667,135
22,1,471.4,0,1,90,REL,AFTER-VP,DNP,4.33783738,9,Chrome,5.230293913,0.359043466,PAPER,0,experimental,30,1350.4,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the publisher certainly should have defined the term, claims The Guardian.",21.866666666666667,135
22,1,522,0,1,95,REL,AFTER-VP,DNP,5.005747312,9,Chrome,4.515522967,0.125759944,BONUS,0,experimental,18,1350.7,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the executive clearly should have paid the fine, suggests The Guardian.",21.866666666666667,135
22,1,580.6,0,1,97,REL,AFTER-VP,DNP,5.617442386,7,Chrome,5.350430177,0.291918533,BOARD,0,experimental,42,1516.8999999999999,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the company definitely should have announced the appointment, mentions The Guardian.",21.866666666666667,135
22,1,696.6,0,1,99,NONCE,AFTER-V,DNP,3.506495478,6,Chrome,NA,NA,DWEED,0,experimental,52,933.6999999999999,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the brewer clearly should have warned the supplier, says The Times.",21.866666666666667,135
22,1,530.9000000000001,1,1,100,UNREL,AFTER-VP,QNP,3.541556206,8,Chrome,3.655557686,0.069841755,DISCO,1,experimental,45,1916.9,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every gardener clearly should have verified the claim, mentions The BBC.",21.866666666666667,135
22,1,547.1,0,1,101,NONCE,AFTER-V,QNP,3.316655402,8,Chrome,NA,NA,DIRPS,0,experimental,5,1050.5,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every importer certainly should have returned the paperwork, reports The Independent.",21.866666666666667,135
22,1,479.5,0,1,102,REL,AFTER-VP,QNP,3.570916411,9,Chrome,4.427679227,0.456487588,LASER,0,experimental,55,1434.1,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every physicist definitely should have interrupted the meeting, says The Telegraph.",21.866666666666667,135
22,1,636.6,0,1,104,NONCE,AFTER-V,QNP,3.590390365,7,Chrome,NA,NA,NULSE,0,experimental,17,849.8,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every butcher definitely should have retained the receipt, suggests The Independent.",21.866666666666667,135
22,1,663.8,0,1,107,UNREL,AFTER-V,DNP,4.104575844,10,Chrome,3.553564965,0.007983453,HINGE,0,experimental,2,850.8,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the politician obviously should have upheld the change, reports The Sun.",21.866666666666667,135
22,1,464.6,0,1,108,REL,AFTER-V,DNP,4.78505379,8,Chrome,4.668647528,0.229238232,ESSAY,0,experimental,24,883.6,DNP-REL-AFTER-V,Win32,"Given the change in the law, the graduate certainly should have contacted the council, suggests The Guardian.",21.866666666666667,135
22,1,529,0,1,110,UNREL,AFTER-VP,DNP,4.271877839,7,Chrome,5.173113896,0.091154285,TABLE,0,experimental,44,1316.7,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the soldier obviously should have raised the concern, mentions The Sun.",21.866666666666667,135
22,1,541,0,1,112,UNREL,AFTER-V,DNP,3.671694735,6,Chrome,3.984588569,0.119944522,ABBEY,0,experimental,38,833.4,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the sailor definitely should have known the risk, mentions The Sun.",21.866666666666667,135
22,1,572.6999999999999,0,1,114,REL,AFTER-VP,QNP,4.216284055,12,Chrome,5.236261817,0.645265134,IMAGE,0,experimental,31,1301.1,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every photographer clearly should have cancelled the subscription, claims The Telegraph.",21.866666666666667,135
22,1,593.8,0,1,117,NONCE,AFTER-V,QNP,3.949644483,9,Chrome,NA,NA,GLOMP,0,experimental,41,849.7,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every conductor clearly should have avoided the behaviour, mentions The Independent.",21.866666666666667,135
22,1,631.1,0,1,118,NONCE,AFTER-VP,QNP,4.382518198,9,Chrome,NA,NA,FLERG,0,experimental,11,1284.1,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every passenger definitely should have demanded the refund, reports The Independent.",21.866666666666667,135
22,1,574.7,0,1,120,NONCE,AFTER-V,DNP,3.087558969,8,Chrome,NA,NA,JULTS,0,experimental,16,883.7,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the motorist certainly should have received the letter, suggests The Times.",21.866666666666667,135
